scanId,entryId,scanGroupIndex,Frequency,MacAddress,SSID,Strength
33,1,1,5745,34:60:f9:a1:88:57,,-92
34,1,1,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-67
35,1,1,5240,60:63:4c:31:37:48,dlink,-90
36,1,1,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-67
37,1,1,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-63
38,1,2,5785,62:d5:76:41:44:83,Pixel,-62
39,1,2,5785,2c:fe:e2:59:d0:c2,Horion_e9,-67
40,1,2,5745,34:60:f9:a1:88:63,,-88
41,1,2,5745,36:62:f9:a1:88:57,CSE OFFICE,-91
42,1,2,5745,bc:22:28:21:09:21,,-61
43,1,2,2412,ba:61:33:5d:51:8b,Oggy,-43
44,1,2,2437,7a:ec:99:a0:87:01,Abhishek's A55,-53
45,1,2,5785,1a:50:a7:f3:20:79,DoYouKnow ,-87
46,1,2,2462,60:63:4c:31:37:60,CSE-306,-85
47,1,2,2462,60:63:4c:31:37:40,CSE-303,-62
48,1,2,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-65
49,1,2,5745,36:62:f9:a1:88:63,CSE OFFICE,-86
50,1,2,5745,34:60:f9:a1:88:57,,-92
51,1,2,2437,4e:e8:ef:1a:c1:95,Mahdi,-56
52,1,2,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-70
53,1,2,5240,60:63:4c:31:37:48,dlink,-90
54,1,2,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-63
55,1,3,5785,62:d5:76:41:44:83,Pixel,-62
56,1,3,5785,2c:fe:e2:59:d0:c2,Horion_e9,-67
57,1,3,5745,34:60:f9:a1:88:63,,-88
58,1,3,5745,36:62:f9:a1:88:57,CSE OFFICE,-91
59,1,3,5745,bc:22:28:21:09:21,,-61
60,1,3,2412,ba:61:33:5d:51:8b,Oggy,-43
61,1,3,2437,7a:ec:99:a0:87:01,Abhishek's A55,-53
62,1,3,5785,1a:50:a7:f3:20:79,DoYouKnow ,-87
63,1,3,2462,60:63:4c:31:37:60,CSE-306,-85
64,1,3,2462,60:63:4c:31:37:40,CSE-303,-62
65,1,3,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-65
66,1,3,5745,36:62:f9:a1:88:63,CSE OFFICE,-86
67,1,3,5745,34:60:f9:a1:88:57,,-92
68,1,3,2437,4e:e8:ef:1a:c1:95,Mahdi,-56
69,1,3,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-70
70,1,3,5240,60:63:4c:31:37:48,dlink,-90
71,1,3,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-63
72,1,4,5785,62:d5:76:41:44:83,Pixel,-62
73,1,4,5785,2c:fe:e2:59:d0:c2,Horion_e9,-67
74,1,4,5745,34:60:f9:a1:88:63,,-88
75,1,4,5745,36:62:f9:a1:88:57,CSE OFFICE,-91
76,1,4,5745,bc:22:28:21:09:21,,-61
77,1,4,2412,ba:61:33:5d:51:8b,Oggy,-43
78,1,4,2437,7a:ec:99:a0:87:01,Abhishek's A55,-53
79,1,4,5785,1a:50:a7:f3:20:79,DoYouKnow ,-87
80,1,4,2462,60:63:4c:31:37:60,CSE-306,-85
81,1,4,2462,60:63:4c:31:37:40,CSE-303,-62
82,1,4,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-65
83,1,4,5745,36:62:f9:a1:88:63,CSE OFFICE,-86
84,1,4,5745,34:60:f9:a1:88:57,,-92
85,1,4,2437,4e:e8:ef:1a:c1:95,Mahdi,-56
86,1,4,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-70
87,1,4,5240,60:63:4c:31:37:48,dlink,-90
88,1,4,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-63
89,1,5,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
90,1,5,5785,62:d5:76:41:44:83,Pixel,-66
91,1,5,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
92,1,5,5745,34:60:f9:a1:88:63,,-87
93,1,5,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
94,1,5,5745,bc:22:28:21:09:22,,-58
95,1,5,5745,bc:22:28:21:09:21,,-57
96,1,5,2412,ba:61:33:5d:51:8b,Oggy,-44
97,1,5,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
98,1,5,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
99,1,5,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
100,1,5,2437,e2:fd:30:fe:69:73,Anirban,-74
101,1,5,2462,60:63:4c:31:37:60,CSE-306,-87
102,1,5,2462,60:63:4c:31:37:40,CSE-303,-63
103,1,5,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
104,1,5,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
105,1,5,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
106,1,5,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
107,1,5,5240,60:63:4c:31:37:48,dlink,-88
108,1,5,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
109,1,5,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
110,1,5,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
111,1,6,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
112,1,6,5785,62:d5:76:41:44:83,Pixel,-66
113,1,6,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
114,1,6,5745,34:60:f9:a1:88:63,,-87
115,1,6,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
116,1,6,5745,bc:22:28:21:09:22,,-58
117,1,6,5745,bc:22:28:21:09:21,,-57
118,1,6,2412,ba:61:33:5d:51:8b,Oggy,-44
119,1,6,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
120,1,6,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
121,1,6,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
122,1,6,2437,e2:fd:30:fe:69:73,Anirban,-74
123,1,6,2462,60:63:4c:31:37:60,CSE-306,-87
124,1,6,2462,60:63:4c:31:37:40,CSE-303,-63
125,1,6,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
126,1,6,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
127,1,6,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
128,1,6,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
129,1,6,5240,60:63:4c:31:37:48,dlink,-88
130,1,6,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
131,1,6,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
132,1,6,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
133,1,7,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
134,1,7,5785,62:d5:76:41:44:83,Pixel,-66
135,1,7,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
136,1,7,5745,34:60:f9:a1:88:63,,-87
137,1,7,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
138,1,7,5745,bc:22:28:21:09:22,,-58
139,1,7,5745,bc:22:28:21:09:21,,-57
140,1,7,2412,ba:61:33:5d:51:8b,Oggy,-44
141,1,7,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
142,1,7,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
143,1,7,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
144,1,7,2437,e2:fd:30:fe:69:73,Anirban,-74
145,1,7,2462,60:63:4c:31:37:60,CSE-306,-87
146,1,7,2462,60:63:4c:31:37:40,CSE-303,-63
147,1,7,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
148,1,7,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
149,1,7,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
150,1,7,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
151,1,7,5240,60:63:4c:31:37:48,dlink,-88
152,1,7,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
153,1,7,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
154,1,7,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
155,1,8,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
156,1,8,5785,62:d5:76:41:44:83,Pixel,-66
157,1,8,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
158,1,8,5745,34:60:f9:a1:88:63,,-87
159,1,8,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
160,1,8,5745,bc:22:28:21:09:22,,-58
161,1,8,5745,bc:22:28:21:09:21,,-57
162,1,8,2412,ba:61:33:5d:51:8b,Oggy,-44
163,1,8,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
164,1,8,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
165,1,8,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
166,1,8,2437,e2:fd:30:fe:69:73,Anirban,-74
167,1,8,2462,60:63:4c:31:37:60,CSE-306,-87
168,1,8,2462,60:63:4c:31:37:40,CSE-303,-63
169,1,8,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
170,1,8,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
171,1,8,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
172,1,8,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
173,1,8,5240,60:63:4c:31:37:48,dlink,-88
174,1,8,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
175,1,8,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
176,1,8,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
177,1,9,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
178,1,9,5785,62:d5:76:41:44:83,Pixel,-66
179,1,9,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
180,1,9,5745,34:60:f9:a1:88:63,,-87
181,1,9,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
182,1,9,5745,bc:22:28:21:09:22,,-58
183,1,9,5745,bc:22:28:21:09:21,,-57
184,1,9,2412,ba:61:33:5d:51:8b,Oggy,-44
185,1,9,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
186,1,9,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
187,1,9,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
188,1,9,2437,e2:fd:30:fe:69:73,Anirban,-74
189,1,9,2462,60:63:4c:31:37:60,CSE-306,-87
190,1,9,2462,60:63:4c:31:37:40,CSE-303,-63
191,1,9,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
192,1,9,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
193,1,9,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
194,1,9,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
195,1,9,5240,60:63:4c:31:37:48,dlink,-88
196,1,9,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
197,1,9,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
198,1,9,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
199,1,10,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
200,1,10,5785,62:d5:76:41:44:83,Pixel,-66
201,1,10,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
202,1,10,5745,34:60:f9:a1:88:63,,-87
203,1,10,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
204,1,10,5745,bc:22:28:21:09:22,,-58
205,1,10,5745,bc:22:28:21:09:21,,-57
206,1,10,2412,ba:61:33:5d:51:8b,Oggy,-44
207,1,10,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
208,1,10,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
209,1,10,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
210,1,10,2437,e2:fd:30:fe:69:73,Anirban,-74
211,1,10,2462,60:63:4c:31:37:60,CSE-306,-87
212,1,10,2462,60:63:4c:31:37:40,CSE-303,-63
213,1,10,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
214,1,10,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
215,1,10,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
216,1,10,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
217,1,10,5240,60:63:4c:31:37:48,dlink,-88
218,1,10,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
219,1,10,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
220,1,10,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
221,1,11,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
222,1,11,5785,62:d5:76:41:44:83,Pixel,-66
223,1,11,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
224,1,11,5745,34:60:f9:a1:88:63,,-87
225,1,11,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
226,1,11,5745,bc:22:28:21:09:22,,-58
227,1,11,5745,bc:22:28:21:09:21,,-57
228,1,11,2412,ba:61:33:5d:51:8b,Oggy,-44
229,1,11,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
230,1,11,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
231,1,11,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
232,1,11,2437,e2:fd:30:fe:69:73,Anirban,-74
233,1,11,2462,60:63:4c:31:37:60,CSE-306,-87
234,1,11,2462,60:63:4c:31:37:40,CSE-303,-63
235,1,11,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
236,1,11,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
237,1,11,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
238,1,11,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
239,1,11,5240,60:63:4c:31:37:48,dlink,-88
240,1,11,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
241,1,11,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
242,1,11,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
243,1,12,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
244,1,12,5785,62:d5:76:41:44:83,Pixel,-66
245,1,12,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
246,1,12,5745,34:60:f9:a1:88:63,,-87
247,1,12,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
248,1,12,5745,bc:22:28:21:09:22,,-58
249,1,12,5745,bc:22:28:21:09:21,,-57
250,1,12,2412,ba:61:33:5d:51:8b,Oggy,-44
251,1,12,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
252,1,12,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
253,1,12,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
254,1,12,2437,e2:fd:30:fe:69:73,Anirban,-74
255,1,12,2462,60:63:4c:31:37:60,CSE-306,-87
256,1,12,2462,60:63:4c:31:37:40,CSE-303,-63
257,1,12,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
258,1,12,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
259,1,12,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
260,1,12,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
261,1,12,5240,60:63:4c:31:37:48,dlink,-88
262,1,12,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
263,1,12,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
264,1,12,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
265,1,13,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
266,1,13,5785,62:d5:76:41:44:83,Pixel,-66
267,1,13,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
268,1,13,5745,34:60:f9:a1:88:63,,-87
269,1,13,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
270,1,13,5745,bc:22:28:21:09:22,,-58
271,1,13,5745,bc:22:28:21:09:21,,-57
272,1,13,2412,ba:61:33:5d:51:8b,Oggy,-44
273,1,13,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
274,1,13,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
275,1,13,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
276,1,13,2437,e2:fd:30:fe:69:73,Anirban,-74
277,1,13,2462,60:63:4c:31:37:60,CSE-306,-87
278,1,13,2462,60:63:4c:31:37:40,CSE-303,-63
279,1,13,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
280,1,13,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
281,1,13,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
282,1,13,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
283,1,13,5240,60:63:4c:31:37:48,dlink,-88
284,1,13,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
285,1,13,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
286,1,13,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
287,1,14,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
288,1,14,5785,62:d5:76:41:44:83,Pixel,-66
289,1,14,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
290,1,14,5745,34:60:f9:a1:88:63,,-87
291,1,14,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
292,1,14,5745,bc:22:28:21:09:22,,-58
293,1,14,5745,bc:22:28:21:09:21,,-57
294,1,14,2412,ba:61:33:5d:51:8b,Oggy,-44
295,1,14,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
296,1,14,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
297,1,14,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
298,1,14,2437,e2:fd:30:fe:69:73,Anirban,-74
299,1,14,2462,60:63:4c:31:37:60,CSE-306,-87
300,1,14,2462,60:63:4c:31:37:40,CSE-303,-63
301,1,14,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
302,1,14,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
303,1,14,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
304,1,14,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
305,1,14,5240,60:63:4c:31:37:48,dlink,-88
306,1,14,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
307,1,14,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
308,1,14,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
309,1,15,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
310,1,15,5785,62:d5:76:41:44:83,Pixel,-66
311,1,15,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
312,1,15,5745,34:60:f9:a1:88:63,,-87
313,1,15,5745,36:62:f9:a1:88:57,CSE OFFICE,-92
314,1,15,5745,bc:22:28:21:09:22,,-58
315,1,15,5745,bc:22:28:21:09:21,,-57
316,1,15,2412,ba:61:33:5d:51:8b,Oggy,-44
317,1,15,2437,3e:4c:aa:f9:d8:98,VoSSS,-82
318,1,15,2462,5a:d6:bc:29:37:4c,AndroidAP,-77
319,1,15,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
320,1,15,2437,e2:fd:30:fe:69:73,Anirban,-74
321,1,15,2462,60:63:4c:31:37:60,CSE-306,-87
322,1,15,2462,60:63:4c:31:37:40,CSE-303,-63
323,1,15,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-64
324,1,15,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
325,1,15,2437,4e:e8:ef:1a:c1:95,Mahdi,-61
326,1,15,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
327,1,15,5240,60:63:4c:31:37:48,dlink,-88
328,1,15,2412,aa:dc:7e:ea:37:18,moto edge 50 neo_3238,-60
329,1,15,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-73
330,1,15,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-70
331,1,16,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-64
332,1,16,5785,62:d5:76:41:44:83,Pixel,-63
333,1,16,2412,8e:94:a9:8d:65:5b,vivo Y27s,-61
334,1,16,2447,34:60:f9:a1:88:62,,-59
335,1,16,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
336,1,16,5745,34:60:f9:a1:88:63,,-88
337,1,16,2452,bc:22:28:21:09:24,CSE-205,-60
338,1,16,5745,36:62:f9:a1:88:57,CSE OFFICE,-90
339,1,16,5745,bc:22:28:21:09:21,,-60
340,1,16,5745,02:59:d2:85:5e:aa,Omi,-86
341,1,16,2412,ba:61:33:5d:51:8b,Oggy,-51
342,1,16,2437,7a:ec:99:a0:87:01,Abhishek's A55,-52
343,1,16,2437,56:f1:5f:2e:f3:7a,Horion_yj,-74
344,1,16,2412,00:22:b0:05:f3:bc,CSE-204,-72
345,1,16,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-63
346,1,16,5745,36:62:f9:a1:88:63,CSE OFFICE,-87
347,1,16,5745,34:60:f9:a1:88:57,,-91
348,1,16,2437,4e:e8:ef:1a:c1:95,Mahdi,-59
349,1,16,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-66
350,1,16,5240,60:63:4c:31:37:48,dlink,-88
351,1,17,2462,3e:92:f7:29:0d:11,Abrar Zahin's Galaxy A33 5G,-72
352,1,17,5785,62:d5:76:41:44:83,Pixel,-64
353,1,17,2412,8e:94:a9:8d:65:5b,vivo Y27s,-66
354,1,17,5785,2c:fe:e2:59:d0:c2,Horion_e9,-70
355,1,17,5745,bc:22:28:21:09:22,,-64
356,1,17,2412,ba:61:33:5d:51:8b,Oggy,-61
357,1,17,2457,30:b5:c2:ea:5b:44,DataLab@BUET,-69
358,1,17,2437,7a:ec:99:a0:87:01,Abhishek's A55,-63
359,1,17,5785,1a:50:a7:f3:20:79,DoYouKnow ,-88
360,1,17,2437,e2:fd:30:fe:69:73,Anirban,-83
361,1,17,5745,02:a8:9b:f6:4d:ca,,-91
362,1,17,2462,f6:6b:65:56:e4:88,realme 10,-76
363,1,17,2442,96:21:ee:e2:9f:97,Tanvir,-73
364,1,17,2437,0a:54:a5:5f:17:37,Galaxy S22C48A,-75
365,1,17,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-73
366,1,17,5240,60:63:4c:31:37:48,dlink,-89
367,1,17,2467,fa:b5:62:5b:af:73,Redmi Note 10S,-76
368,1,18,5785,62:d5:76:41:44:83,Pixel,-64
369,1,18,2412,8e:94:a9:8d:65:5b,vivo Y27s,-70
370,1,18,5785,2c:fe:e2:59:d0:c2,Horion_e9,-71
371,1,18,5745,bc:22:28:21:09:22,,-59
372,1,18,2412,ba:61:33:5d:51:8b,Oggy,-57
373,1,18,2437,7a:ec:99:a0:87:01,Abhishek's A55,-54
374,1,18,5785,1a:50:a7:f3:20:79,DoYouKnow ,-88
375,1,18,5745,02:a8:9b:f6:4d:ca,,-90
376,1,18,2412,8a:c6:f0:bb:61:49,amim,-65
377,1,18,2462,60:63:4c:31:37:40,CSE-303,-64
378,1,18,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-69
379,1,18,5240,60:63:4c:31:37:48,dlink,-86
380,1,18,2467,fa:b5:62:5b:af:73,Redmi Note 10S,-69
381,1,19,5785,62:d5:76:41:44:83,Pixel,-63
382,1,19,5785,2c:fe:e2:59:d0:c2,Horion_e9,-67
383,1,19,5745,34:60:f9:a1:88:63,,-90
384,1,19,5745,bc:22:28:21:09:21,,-61
385,1,19,5745,02:59:d2:85:5e:aa,Omi,-93
386,1,19,2412,ba:61:33:5d:51:8b,Oggy,-43
387,1,19,2457,30:b5:c2:ea:5b:44,DataLab@BUET,-62
388,1,19,5745,26:e4:72:86:6b:66,Torr20-tab,-93
389,1,19,5785,1a:50:a7:f3:20:79,DoYouKnow ,-86
390,1,19,2462,60:63:4c:31:37:40,CSE-303,-65
391,1,19,2462,12:38:f1:f0:25:6e,OPPO F21 Pro,-59
392,1,19,5745,ee:ec:4e:98:5f:81,,-81
393,1,19,5745,36:62:f9:a1:88:63,CSE OFFICE,-89
394,1,19,5745,34:60:f9:a1:88:57,,-88
395,1,19,2422,34:e8:94:10:7d:fa,Hall of Fame,-77
396,1,19,5785,c2:3b:04:a2:01:1f,getIP().hackDevice(),-68
397,1,19,5240,60:63:4c:31:37:48,dlink,-86
398,1,19,2437,8e:fa:5f:79:06:05,Ei j eta amar wifi,-67
399,1,19,2462,76:75:55:f3:a7:bd,Redmi Note 13 Pro,-65
400,2,0,5785,62:d5:76:41:44:83,Pixel,-73
401,2,0,5785,2c:fe:e2:59:d0:c2,Horion_e9,-73
402,2,0,2452,bc:22:28:21:09:24,CSE-205,-67
403,2,0,5745,bc:22:28:21:09:22,,-59
404,2,0,2457,30:b5:c2:ea:5b:44,DataLab@BUET,-66
405,2,0,2432,10:62:eb:1a:0c:09,Room 914,-85
406,2,0,2462,5a:d6:bc:29:37:4c,AndroidAP,-82
407,2,0,2437,7a:ec:99:a0:87:01,Abhishek's A55,-56
408,2,0,2412,00:22:b0:05:f3:bc,CSE-204,-63
409,2,0,2412,8a:c6:f0:bb:61:49,amim,-75
410,2,0,2447,36:20:f9:a1:88:62,CSE OFFICE,-68
